,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
3136,"RT @Metaline001: Launch #Collab #Giveaway for #Wristband

Wear your #Wristband and entry to the #Web3 #WorldCup #Campaign

Medium https:",shiran16888,,,40,243,2,166,Fri Nov 18 01:15:32 +0000 2022,1593412559105060864,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Launch #Collab #Giveaway for #Wristband

Wear your #Wristband and entry to the #Web3 #WorldCup #Campaign

Medium https://t.co/XPaao5GglD
 
Soquest:https://t.co/qtVuCrQDZl

 Powered by @Metaline001 @_p12_  @0xNawarat    @metaestate_com  @Port3Network https://t.co/EC92KAFuTy",True,Metaline001,MetaLine ,Metaverse,35120.0,102.0,24.0,382.0,Thu Nov 17 10:00:01 +0000 2022,1.5931821600762552e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,8.0,217.0,71.0
3137,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",moominjunist,Zaa $TTC,Them,229,4939,11,14880,Fri Nov 18 01:15:33 +0000 2022,1593412560304615424,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261168.0,819.0,2234.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,408.0,2056.0,249.0
3138,"@BIGHIT_MUSIC It would have been epic if the whole group had performed in Qatar with RUN BTS's performance and not just one member Jungkook, quite unfair the truth is that this is not just any opportunity that happens on their group pause.",cosmosatoms,LP,,34,16,0,526,Fri Nov 18 01:15:33 +0000 2022,1593412560795082760,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3139,@RidwanIbrahim92 @talkSPORT Qatar signed up to a set conventions outlined by FIFA.they need to abide by those now. Perhaps next time they should think before signing or handing over brown envelopes stuffed with cash,Bal_Shek,balley_S,,61,469,3,3927,Fri Nov 18 01:15:33 +0000 2022,1593412560811970562,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3140,RT @Kth21_Jjk19: Actually I can't believe that we have to prove something like this... The hate to Taehyung and Jungkook for visiting a sto,IM_SPGTLXX,  ,taelice,292,257,0,11672,Fri Nov 18 01:15:35 +0000 2022,1593412568894574592,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Actually I can't believe that we have to prove something like this... The hate to Taehyung and Jungkook for visiting a store of the same brand is insane even if these stores are in different continent.. People call others liars.. ""celine doesn't have any store in Qatar""... Ugh.. https://t.co/b17e38cX6k",True,Kth21_Jjk19,Paz ~ *Fan account*,Germany,1687.0,440.0,70.0,18349.0,Thu Nov 17 23:24:15 +0000 2022,1.593384551245435e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,13.0,3.0,64.0,389.0
3141,"RT @XTexchange: XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; W",Valle2022,Del Valle,,205,4864,6,6166,Fri Nov 18 01:15:35 +0000 2022,1593412569074610178,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"XT World Cup Activity 2022

  Activity 1: Invite 3 friends to GET 30 USDT!

 Activity 2: Super Predictor, Earn Points &amp; Win Big!

 Activity 3: Worldcup2022 Prediction Product!

Join now: https://t.co/hE0cihAJPF

Stay tuned!

#XTWorldCup22 #XTteamofmillions #XT https://t.co/hrok7TnH3Q",True,XTexchange,XT.com Exchange,,184616.0,148.0,124.0,7655.0,Tue Nov 15 10:26:39 +0000 2022,1.59246408785399e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,16.0,54.0,8841.0,8790.0
3142,RT @knjgIoss: following and taking pictures/videos of jk in qatar is a bit weird and idk. stalkerish dont you think,Nidzi17,get it let it roll,,44,676,0,47500,Fri Nov 18 01:15:35 +0000 2022,1593412569204944896,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,following and taking pictures/videos of jk in qatar is a bit weird and idk. stalkerish dont you think,True,knjgIoss,mon ,they 21 black,94260.0,459.0,1315.0,10601.0,Thu Nov 17 17:06:05 +0000 2022,1.593289384845054e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,279.0,156.0,2101.0,11257.0
3143,@diegrasnarbe @FIFAWorldCup @SEFutbol Keep crying and the Qatar World Cup will still happen whether you like it or not,deadofrara,Deadofrara,,32,3,0,4127,Fri Nov 18 01:15:35 +0000 2022,1593412571494846464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3144,"RT @bunniefied: $15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",jisoougm,naa,fullsun,609,1490,1,11655,Fri Nov 18 01:15:36 +0000 2022,1593412572879155200,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$15 | 217.500 IDR ~ 120 MINS

- RT + rt &amp; like quoted ",True,bunniefied,bunnie , | GMT +8 | est 10.21.20,261168.0,819.0,2234.0,5031.0,Thu Nov 17 21:41:27 +0000 2022,1.5933586815208202e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,1.0,408.0,2057.0,249.0
3145,RT @AndyHowe_statto: My Encyclopedia of Socceroos Centenary Edition launch is happening in my Adelaide home town as part of this @FootballS,MicallefPhilip,Philip Micallef ,Sydney,2788,1191,45,14263,Fri Nov 18 01:15:36 +0000 2022,1593412574896234496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"My Encyclopedia of Socceroos Centenary Edition launch is happening in my Adelaide home town as part of this @FootballSouthAu event! 

Saturday November 26. 

Come along, hear about the boomer of a book, and stick around to watch the @Socceroos .

Books will be available there.",True,AndyHowe_statto,andrew howe,"Adelaide, Australia",5582.0,453.0,82.0,13493.0,Thu Nov 17 23:54:57 +0000 2022,1.5933922791373128e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0.0,0.0,1.0,6.0
3146,"RT @FabrizioRomano: BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not",mustafahabib28,Mustafa Habib,,442,341,0,19859,Fri Nov 18 01:15:37 +0000 2022,1593412579178807296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"BREAKING: Sadio Man will miss the World Cup, Senegal confirms. He will not be able to be part of the squad as hes not recovering from his injury.  #WorldCup2022 https://t.co/RIn9ISBGi0",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614887.0,2190.0,16180.0,9332.0,Thu Nov 17 19:01:12 +0000 2022,1.5933183529272033e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,5523.0,2440.0,10316.0,96453.0
3147,"World Cup Secret Scout: Davies, Musiala, Caicedo, Aaronson among 10 emerging stars to watch in Qatar
https://t.co/0FGXvad1n2",VCPSoccer,VCP Soccer,,775,1806,0,10,Fri Nov 18 01:15:37 +0000 2022,1593412579992510464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3148,"RT @taskonxyz: To celebrate the upcoming #WorldCup, we are excited to collaborate with @ede_finance, the next leap forward for #decentrali",qlufi2,qlufi2.wallet,Indonesia,53,607,3,208,Fri Nov 18 01:15:38 +0000 2022,1593412581745922048,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"To celebrate the upcoming #WorldCup, we are excited to collaborate with @ede_finance, the next leap forward for #decentralized #SocialTrading!
 
5 FREE Team #NFT + #TaskOn #EXPs
Nov 16th 14:00 - Nov 18th 14:00 (UTC)
 
Be sure not to miss it: https://t.co/vCdG2UPiXg https://t.co/hePJhwC1zl",True,taskonxyz,TaskOn - A Web3 Task Collaboration Platform,Metaverse,35576.0,99.0,11.0,74.0,Wed Nov 16 13:00:02 +0000 2022,1.5928650737598628e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,8.0,35.0,294.0,130.0
3149,"RT @BitMetis: BitMetis' Game Express.EP3
The #quatar  #WorldCup2022  is right around the corner
5 Upcoming Soccer Games, Which Is Your Fa",nonproblems,crypto66,India,31,687,4,547,Fri Nov 18 01:15:38 +0000 2022,1593412583813689344,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BitMetis' Game Express.EP3
The #quatar  #WorldCup2022  is right around the corner
5 Upcoming Soccer Games, Which Is Your Favorite?
@TsubasaRivalsEN @FIFAWCAILEAGUE 
 @THENFTSTAR @Soccer_crs @SoccerWorldLtd
Take a quick review with us https://t.co/a75w3Q7zAC",True,BitMetis,BitMetis,Blockchain,71320.0,196.0,15.0,78.0,Sun Nov 13 07:20:40 +0000 2022,1.5916925050616914e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,140.0,224.0,1218.0,900.0
3150,"RT @BoyWithThePhlex: In the spirit of #WorldCup2022

Top 15 Footballers with the hardest drip

A thread...

1. Karim Benzema  
@Benzema",signor_Wilson,Ras Tafari,Nigeria,3103,2881,2,243737,Fri Nov 18 01:15:39 +0000 2022,1593412586053275649,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"In the spirit of #WorldCup2022

Top 15 Footballers with the hardest drip

A thread...

1. Karim Benzema  
@Benzema https://t.co/4enPJXghCc",True,BoyWithThePhlex,Izz,Zzzavga,4981.0,936.0,5.0,58815.0,Thu Nov 17 07:11:33 +0000 2022,1.5931397659265925e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,37.0,146.0,668.0,3009.0
3151,"NEW EPISODE! With the upcoming #WorldCup2022, we discuss why soccer hasn't caught on in the #USA and what we think would happen if the @USMNT ever won. What impact would it have? Would it matter at all?
Apple: https://t.co/LMLwhhkd4m
Spotify: https://t.co/fZoCLvLmMH https://t.co/l0Z66vEGlU",ReplayTheDown,Replay the Down Podcast,,17,96,0,54,Fri Nov 18 01:15:40 +0000 2022,1593412589186433026,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3152,"RT @BanniBruno: $75 | 24 Hours 

($20)
- RT &amp; RT/ Like Quoted Tweet Below  

($20)
- Join the giveaway in the quoted tweet 

($35)
- R",befinewin,fine,"Seventeen Seventy, Queensland",383,2751,1,9842,Fri Nov 18 01:15:40 +0000 2022,1593412589890850818,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$75 | 24 Hours 

($20)
- RT &amp; RT/ Like Quoted Tweet Below  

($20)
- Join the giveaway in the quoted tweet 

($35)
- Register through this link(Post Proof)
 https://t.co/fPBQZggnct",True,BanniBruno,Banny Crypto & NFT,,263379.0,713.0,705.0,41945.0,Thu Nov 17 08:07:53 +0000 2022,1.593153942447616e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,3.0,482.0,3129.0,610.0
3153,"RT @crypto_bearr: $50 || 2300 PHP || 700.000 IDR

$25
 RT &amp; Join Telegram (post proof)
https://t.co/ytQaaavHwJ

+$25
 Join Gleam (post pr",koyagemoy,yaya,Indonesia,2515,4324,8,14858,Fri Nov 18 01:15:40 +0000 2022,1593412592596197377,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$50 || 2300 PHP || 700.000 IDR

$25
 RT &amp; Join Telegram (post proof)
https://t.co/ytQaaavHwJ

+$25
 Join Gleam (post proof)
https://t.co/3BUHgtd48o

ends in 24 hours https://t.co/HripKkMogD",True,crypto_bearr,CryptoRocket, Indo wallet | Gcash  | Crypto,224466.0,254.0,2190.0,1857.0,Tue Nov 15 15:25:04 +0000 2022,1.5925391866657628e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,8.0,2584.0,2356.0,532.0
3154,"RT @bookmakerxyz: @bookmakerxyz World Cup 2022 - $50,000 Betting Competition 

You guys have been asking what we're doing for the #Worl",YongjunWang2,"webwang999.eth(,) https://light.so",,167,1714,4,1007,Fri Nov 18 01:15:41 +0000 2022,1593412595045650433,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"@bookmakerxyz World Cup 2022 - $50,000 Betting Competition 

You guys have been asking what we're doing for the #WorldCup2022 and we're officially announcing it now! 

Returning with our ever popular betting competition... But this time with a twist 

#GamblingTwitter https://t.co/oB3jsuvreM",True,bookmakerxyz,bookmaker.XYZ,,9729.0,56.0,19.0,522.0,Tue Nov 15 16:51:17 +0000 2022,1.5925608842659226e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,36.0,68.0,1207.0,1244.0
3155,RT @MikeSington: Team USA soccer players invite migrant workers to train with them before the World Cup starts in Qatar. (Football Daily) h,brittanyzucker,Brittany Zucker,Houston,2258,4789,20,164123,Fri Nov 18 01:15:43 +0000 2022,1593412605254811648,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,Team USA soccer players invite migrant workers to train with them before the World Cup starts in Qatar. (Football Daily) https://t.co/QHQQSuOoer,True,MikeSington,Mike Sington,Los Angeles and the World,60550.0,237.0,515.0,398960.0,Fri Nov 18 00:16:58 +0000 2022,1.5933978178205983e+18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0.0,4.0,8.0,34.0
3156,"RT @jihanicorn: $100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https",SlaunaZ,Zu_INA1989  $TTC $COOKIES ,,733,4480,5,48556,Fri Nov 18 01:15:44 +0000 2022,1593412608119705600,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$100 | 1,5 JT  12 Hours 

- $50  RT &amp; RT, Like Quoted Tweet Below

- $50 Bonus  Click this Link (Post Proof)  https://t.co/zgVnWbuc5W",True,jihanicorn,Jihaan ,,260465.0,214.0,797.0,50.0,Thu Nov 17 04:52:30 +0000 2022,1.593104771250258e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,10.0,4359.0,9032.0,1757.0
3157,"RT @crypto_bearr: $50 || 2300 PHP || 700.000 IDR

$25
 RT &amp; Join Telegram (post proof)
https://t.co/ytQaaavHwJ

+$25
 Join Gleam (post pr",nyatanyawin,Vryl $TTC,She/Her,534,2727,0,3837,Fri Nov 18 01:15:44 +0000 2022,1593412608253919232,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$50 || 2300 PHP || 700.000 IDR

$25
 RT &amp; Join Telegram (post proof)
https://t.co/ytQaaavHwJ

+$25
 Join Gleam (post proof)
https://t.co/3BUHgtd48o

ends in 24 hours https://t.co/HripKkMogD",True,crypto_bearr,CryptoRocket, Indo wallet | Gcash  | Crypto,224464.0,254.0,2183.0,1857.0,Tue Nov 15 15:25:04 +0000 2022,1.5925391866657628e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,8.0,2584.0,2356.0,531.0
3158,RT @verritaee: Korea's Harpers Bazaar listed BTS's JungKook performing at the opening ceremony as one of the 4 main points to watch Qatar W,priscila_estefy,Iam_ESTEFANIA,TIENDAMAGICADE #BTS #ARMY :),33,382,1,12774,Fri Nov 18 01:15:44 +0000 2022,1593412608719290371,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Korea's Harpers Bazaar listed BTS's JungKook performing at the opening ceremony as one of the 4 main points to watch Qatar World Cup

1. BTS JungKook's Opening Ceremony Stage
2.  Olympic-like Opening Ceremony

:(https://t.co/iyLGWVgJ4e)

#BTS # @BTS_twt https://t.co/iKUWaVWH5q",True,verritaee,(slow) ,"she/her  |  r,j,s,h,j,j,v ",19185.0,53.0,916.0,11857.0,Thu Nov 17 10:39:15 +0000 2022,1.5931920354101535e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,170.0,59.0,2245.0,4968.0
3159,RT @FabrizioRomano: Official. Bayern announce that Sadio Man underwent successful surgery this evening where a ruptured tendon was reattac,Febbloggerv,Febbloggerv,,1147,3254,0,9411,Fri Nov 18 01:15:45 +0000 2022,1593412613765009409,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"Official. Bayern announce that Sadio Man underwent successful surgery this evening where a ruptured tendon was reattached to the head of the right fibula.  #WorldCup2022

Man will miss the World Cup and will begin with his rehab in Munich, club confirms. https://t.co/IayQtuhQTM",True,FabrizioRomano,Fabrizio Romano,"Milano, Italia",12614888.0,2190.0,16180.0,9332.0,Thu Nov 17 21:23:52 +0000 2022,1.5933542559891825e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,260.0,270.0,1624.0,17740.0
3160,"@TheSameWeb3 @SoccernOfficial

I am bagging more SoccerN The next 100x gem!!
Cryptocurrencies are going through a tumultuous period.However SoccerN is still calm and holding strong due to its strong utilities.
 So,buy SoccerN now and experience best
Lets go

#SON #WorldCup2022 #BNB https://t.co/BNrRYmnV8G",CharlieHung01,Grace,,1,27,0,0,Fri Nov 18 01:15:45 +0000 2022,1593412613454667776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3161,RT @Adxpillar: Michel Platini from France sold his one vote on the FIFA council to Qatar 2022 in a deal for Qatar to buy $7bn French fighte,ZAV_ALA,J. Zavala,"PUEBLA, PUE.",943,1428,5,3143,Fri Nov 18 01:15:47 +0000 2022,1593412618433314817,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Michel Platini from France sold his one vote on the FIFA council to Qatar 2022 in a deal for Qatar to buy $7bn French fighter jets. Issa Hayyattou sold his vote for $1.5m that went directly to his pocket - nothing to benefit his country Cameroon or his people. Makes me so sad.,True,Adxpillar,AA,ATL,6321.0,517.0,20.0,723.0,Fri Nov 11 13:39:30 +0000 2022,1.5910630673032192e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,473.0,301.0,4506.0,9963.0
3162,"RT @sarahpromos: $250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Tra",zzu0pie_o,Ur.biblee,thv,53,2614,0,3638,Fri Nov 18 01:15:47 +0000 2022,1593412621008412693,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"$250 ~ 48 Hours 

$125
- RT &amp; RT Quoted Tweet Below 

+$125
Sign up: https://t.co/rN3KTDW63L
( Proof )

----------
 Trade #Contracts &amp; #Options on #Bybit

 Score Trading Goals &amp; Share a 500000 #USDT Prize Pool!
 Enter the #luckydraw and win 1000 Mystery #NFTs!",True,sarahpromos,Sarah Crypto ,,708590.0,171.0,1007.0,227.0,Thu Nov 17 08:19:55 +0000 2022,1.5931569692838584e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,7.0,1006.0,2566.0,582.0
3163,"@Abyss_8313 @jooniejust_bigg @raehyungjk @onyxguk Yes, oh my God, you did not see how they accuse me, as if I was in Qatar and took pictures of him. The kid was from the army ..I'm not saying it's a drama when they sent me a big article about how the group doesn't like it no but when it comes to cursing me!woow",UmlLW8Rh7rVF8M0,,,104,2775,1,16500,Fri Nov 18 01:15:47 +0000 2022,1593412621084000258,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
3164,"RT @2022_QatarWC: Polands  team were escorted by F16 planes on their way to Qatar 

https://t.co/dkkKUqQq8S",chestawrld,,Havana ,200,477,1,10246,Fri Nov 18 01:15:48 +0000 2022,1593412623898497030,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Polands  team were escorted by F16 planes on their way to Qatar 

https://t.co/dkkKUqQq8S",True,2022_QatarWC,FIFA World Cup 2022,Qatar,25985.0,0.0,53.0,0.0,Thu Nov 17 19:23:54 +0000 2022,1.5933240677167063e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,33.0,41.0,239.0,2610.0
3165,RT @BillyBaldwin: The US Mens Soccer Team unveiled a rainbow logo to demonstrate their support of the LGBTQ community for the upcoming Wor,NancyCrivello1,Nancy Crivello,"Colorado, USA",40,141,1,8559,Fri Nov 18 01:15:48 +0000 2022,1593412624951128065,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The US Mens Soccer Team unveiled a rainbow logo to demonstrate their support of the LGBTQ community for the upcoming World Cup in Qatar where being gay is potentially punishable by death.

Retweet to show your solidarity with the LGBTQ community. https://t.co/FmxZMuQjId",True,BillyBaldwin,Billy Baldwin,"Santa Barbara, CA",199990.0,1625.0,789.0,58312.0,Thu Nov 17 22:58:20 +0000 2022,1.593378029840892e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,12.0,42.0,608.0,1416.0
